row_id,Y
3045,4.44380892647761
4404,4.3480527750176865
7609,3.903913001020208
3973,4.361372629115075
4311,4.062245806860609
1821,4.431192456002637
6700,4.020745843494868
7003,3.930931003969336
923,4.249384965029306
6911,4.368994815040905
3094,4.6824114590180255
8953,4.296849750847137
2910,3.7708853210093514
3772,3.9854183712072713
7304,4.151522494082611
10839,4.32949168422713
9690,4.8556899070536605
569,4.069289985916747
4132,3.965342490508233
1747,4.305085346177077
2662,4.4817084726078145
7651,4.444922125442815
1698,4.489342383214446
3730,4.248872369685584
8864,4.284519892056383
4168,4.342005524118649
5465,4.675866119499399
2831,3.670517093831662
8591,4.53547759690689
3801,4.06482609946421
9403,4.52915190154601
1158,4.107158976009893
6178,3.8864009324480886
3174,4.106250899781226
2248,4.544241672153368
7664,4.154442584569868
3130,4.260914509983025
8373,4.0324554382223265
7592,4.44851630297206
9831,4.156846983792314
349,4.253103025923526
5655,4.162157619932732
9002,4.3683809968988285
9228,4.357294945881413
6985,3.9948813518085267
7065,4.143956327399881
4075,4.208909696694389
9870,4.179889528926808
7839,3.9654421338464054
1699,4.145214789643125
2064,4.3952373979373425
10767,3.9222527194931223
7837,4.187290750943685
10206,3.9974464025717955
9462,4.442827202891761
9207,3.916138942150865
6476,4.035859501682583
6017,4.217865180697084
1696,4.315170745328683
4662,4.247814501886604
4616,3.9389473484852697
4125,4.117961190909815
6682,3.9998835974450513
250,4.352536590612144
5584,4.329257187655399
6760,4.217424802063335
2004,4.410944617998795
8695,4.176436657559044
4264,3.658642763895572
9864,4.27192644953431
3155,4.060986446385813
597,3.825016856319107
1360,4.3000075346279045
1352,4.419155092173907
5934,4.067241080878235
9026,4.189832351856619
7218,3.5557907788798193
8127,4.141007684605335
10025,4.238197847184311
8424,4.283736916616363
6009,4.159617077981449
3587,4.17967154574785
3855,4.3020210628745845
2362,3.7491181060130545
3496,4.251006264108475
524,4.107719059396572
3670,4.18489061492085
1570,4.059032509230097
8271,4.080609328061226
3891,4.519813287234652
8844,4.827113678691956
1210,4.177056138183368
358,4.385739540337742
102,4.040965482296079
428,4.077526454089389
8709,4.317194907080343
1946,4.048424928338953
1209,4.30150209103656
10737,4.129770973251121
7280,4.069104551039443
1468,4.338182584888409
3102,4.260467834123505
335,4.0788958993368984
365,4.330502751930662
6252,4.101495047445406
2318,4.552740956200262
2138,4.29420553484505
633,4.28734510830751
4663,3.159821551534583
4449,4.19875256575028
2661,4.219827527654495
790,4.477405163379115
2193,4.195604829837092
1166,4.365541938083653
2585,3.854849806198164
5102,4.604993022233164
2974,4.088609609916765
5507,3.8065243655241296
3142,4.380076499108442
1677,4.390496864267347
3207,4.5624101329866535
4059,4.112345641986612
7098,4.490093789777822
668,4.317031205690026
331,4.2201030760970895
555,4.300339693670552
8222,3.79124881381811
3343,3.9509536816752178
1962,4.326698141026301
4861,4.057363277840179
2117,3.921368231911732
6935,4.303762710832853
8469,4.128390622510709
5691,4.39984121170004
8653,4.276988818970938
10208,4.198798124644296
2649,4.34851758822794
9977,4.027072531905592
8516,4.126517183979222
6811,4.028804530388054
2215,4.510063870543866
7608,3.8755038621634395
7536,4.2318908706409974
2892,4.0580201194530705
8018,4.434221217917567
5968,3.7466140944476862
7887,4.420871204994094
4372,4.536246194568507
3078,3.7826847850326564
10464,4.371518030547238
2107,4.109904217596774
4035,4.181549950204004
4610,4.037607103502183
473,4.436919809166473
5478,4.177294051535322
9942,4.302793311737211
9867,4.3488932806689
6217,4.064467972218276
4966,3.825016856319107
3244,3.8960940750545863
3491,4.01147393850172
233,4.296352912903448
222,4.420839375406489
405,3.9910082894184047
2916,4.311552217389545
4990,4.646221641729753
1240,4.128691051189599
4613,4.020790693596633
2622,4.310763985302879
3837,4.23942956578906
8946,4.068770311413131
7751,4.238652982212476
9272,4.083942162366201
6295,4.36299402343344
5929,4.385779513355008
10800,4.104489901769354
4828,4.114518419511309
3038,3.814147852362172
9872,3.9194546373199257
8637,3.9662317008884482
9253,4.385609236487953
4333,4.3479718765163575
4280,4.036045806383046
7946,4.214211203794305
10723,4.0347348563913545
7803,4.186046898346006
5084,3.9838088882617377
4804,4.338283833973783
6688,3.9493766754277235
1944,4.47225079837641
6474,4.365972439475739
10028,4.434337988944834
5316,4.3367565514629085
5594,4.39141172193312
5660,4.249146594767553
9753,4.096385537247887
5586,4.428655085268206
3998,4.350010647504893
9539,4.240178610257953
8777,4.401256335744872
4887,4.226543084049213
1289,3.7743948164782193
1516,4.033644977896989
5716,4.445198892613562
6897,3.9140492054600147
7333,4.154521686508842
6895,4.138511147285353
2905,3.9632539227303
4401,4.0995538989848015
3966,4.639044100695665
4048,4.425292909069216
1819,3.9421470471556868
6073,4.446562842304369
9534,4.354881015819457
7358,4.178737218922596
8184,4.3701272913215945
393,4.164073163406963
5430,4.553093098759903
4614,4.666223273143704
9122,4.474546859098479
9566,4.50134795784725
469,4.353448295904887
3292,3.995951491714586
4104,4.342590130991149
5375,4.226609415259501
910,4.490437852716801
1342,4.420901242783182
4965,3.7038562835316844
2551,4.301927481041834
502,3.721031070451608
5794,4.105354647034442
7962,4.48624714061902
3150,3.8057159700870136
9393,4.2138441622287415
8966,4.6250226690858565
10322,4.331091753050795
5447,4.4745953500826
5421,4.033580020504196
7455,4.500694359054285
7758,4.376690300039343
2508,4.408515612501264
8721,4.1695509145077505
4162,4.020498388902952
4555,4.435141889445626
9222,4.18356162807237
8092,4.35243545260389
657,4.346555374909244
1073,3.9269092585040486
5320,4.5345340022935625
1083,4.092501735172446
8807,4.142056304646795
302,4.125235111800963
2158,3.486165319602794
8655,4.189746358621994
1026,3.777107016232783
1395,4.2876889052051705
7372,4.149172263778683
7057,4.09365403950396
156,4.3335260386162435
8668,4.239196523450737
5338,3.940592002256481
219,4.060857667811674
10395,4.442827202891761
6614,5.031518546947073
5466,3.9582177974427806
3725,4.1158995793654585
2985,4.209765572722999
3351,4.47221097087589
3606,3.8854922992082486
9744,3.7220531152775314
2819,4.235675431825111
1491,4.203796592371972
8202,4.59781984349258
9212,4.367066479070348
1827,4.162297000748819
2867,3.9355050864372174
4038,4.258188721652135
333,3.812337948587035
5317,4.271978761481009
2803,4.452267480758392
10020,4.396358973929139
2617,4.1857525710976
1434,4.327596413490718
5961,4.310735433161593
6730,4.386259380321732
315,4.419985596033744
8022,4.235974921799454
8134,4.467467769953482
5275,4.308979807838201
6452,4.361508933613178
4015,4.337927581939579
3607,4.392408838497234
10029,4.248456944144108
8675,4.005345695566713
391,4.138424885607717
1387,4.235239704678401
2822,3.7898811176980898
3446,4.110101628041168
6514,4.185150377589313
5353,4.046802549085342
6305,4.284124017093923
1899,3.999460179391569
7601,4.10097825328363
8624,4.5182233690407045
8320,4.237520119618895
488,3.8694828489096826
4802,4.289659921760951
10181,4.396373908914618
10253,4.335040734477147
7243,3.6553552324226297
591,4.411913389095068
8422,3.7428798340895133
100,4.026549915159062
10604,3.3602587925114733
3905,4.050338872537226
4646,4.104222834226555
4706,3.912363282376833
770,4.239240391844326
7986,4.199316864075923
4982,3.75841084743041
9946,4.074320935411827
1752,4.102821774789464
8052,4.101843734124001
4572,4.6355298585893125
2404,3.894734306905754
5795,4.303800928845181
7501,4.143761292299038
1362,4.175624234864171
9301,4.0910575024793845
9134,4.490742198070605
924,3.9172837792719752
4064,4.168269677648497
7696,4.407969915278225
3204,4.0453658843428615
8174,4.547252275187803
9438,4.182886221478378
4369,4.224919850345502
10583,4.16323299966056
4210,4.368541461356306
8391,4.408000911269351
6497,4.685710429105553
7297,4.416483763148478
1388,4.5437740829991355
2670,3.863149466498786
9768,3.958541626307726
3237,4.2783525750541225
2510,4.124679251823745
4213,4.06754316475874
3652,4.05020279475087
5418,4.29626342027588
6395,4.420968568561793
1179,4.285893313621198
4103,3.8272697372306395
8638,4.189735249435759
1175,4.186241812159493
5995,4.42583036991608
8741,4.089506235886658
9184,4.051733095986939
10216,4.450747468476565
8426,3.9112477417684213
4410,4.13266459611373
1109,4.5445842033354324
7666,3.708295015553044
165,4.315938718579961
5437,3.720677469305839
4109,4.174512770088047
9940,4.200887866877811
5605,3.864305824521412
3273,3.876696929176685
3239,4.157941710885656
1917,4.151835472455753
7630,4.956425249941803
5803,4.284799928498713
9637,4.308381330799372
4711,4.236352371060114
6326,4.178262342271581
1744,4.523060860682515
4997,4.474825094047355
9089,4.34206070550743
2240,4.262718939521602
9738,4.247302207210054
3268,4.4630246437269845
8463,3.93269587133011
5351,4.473712505916369
9048,3.900450915138581
526,4.350079731172958
2177,4.297660101355764
817,4.056690853517643
3469,4.4325064314647875
5686,4.191617437856336
8303,4.16918415232194
10463,4.258051589853936
6361,3.8136000781779273
1609,4.277581804366494
3987,3.7680315238301283
10304,3.9639702959999834
121,4.386127883264943
2010,3.978324590977934
2325,3.9528864528437024
9040,4.412821765892681
3813,3.7434267503410235
4821,4.311776629201364
6228,4.260387684717811
7727,4.218022673418906
3490,4.233344742210479
8706,4.4703166063825694
1583,4.272374961028139
818,4.109459554879866
10128,3.9755663341845464
5763,4.396517768296981
6099,4.083320012932097
8714,4.751321623158496
5766,4.155292051622486
3932,3.9112228069104784
7082,4.302260706857694
1770,4.323449771982272
82,4.044012633717206
800,4.8686409955286765
8879,4.085551974569618
10250,4.127723873015344
9549,4.288327116427277
5639,4.235723780835264
760,4.346775620490584
2023,4.119264646086462
4660,4.045722245106689
244,4.048359309880747
487,3.8565173156106853
361,4.482295351639753
5880,4.3645585012491495
2899,4.3638730504046785
2258,3.982538314879288
3140,4.47058927736816
7841,3.8819856090404627
10190,4.422605885747519
4424,4.567903094131083
10398,4.09424592019501
1486,4.356267749128922
9499,4.100383082225454
4911,4.147910441483927
4603,4.624406313275031
2909,4.318225983181794
10740,4.662479992219444
9440,4.129814605539114
3019,4.349153724185772
7513,4.483033799157045
3950,4.050416394669766
1808,4.073570276208588
8936,4.129302109448138
8863,3.772718133275686
8535,4.275894395979057
7550,4.403881491317194
228,4.133992252899783
2311,4.32144193126343
609,3.7361198338712622
1591,3.975525812098253
3541,4.461688133550782
5637,4.840756160224212
2338,3.915981313115055
9763,3.9815476843380315
1862,3.9294301774089995
841,4.172809530312511
7270,4.277202424707685
9586,3.5519603823394803
1675,4.078843256757422
7032,4.097262902354085
3613,4.257671794826011
4934,4.178977777883262
3218,4.472605674690231
4649,4.3757486330378965
9922,4.438429443659671
601,4.263058317101392
4484,4.077938196945115
8051,4.242730058712149
10665,4.486048133621633
366,4.416613362933751
3968,4.474825094047355
4871,3.967418809924024
278,4.346411200073049
8911,4.4753075067932535
8071,4.003455624585886
6141,4.103651155298997
2526,4.030769597094477
8938,4.137193759421173
2398,4.066794879217316
10445,4.1344149372504075
5381,4.234834573114565
9348,4.4821786208539365
3141,4.378834109761898
7492,4.3623580635008725
2837,3.9868874905343628
6724,3.9475450172383137
2612,4.119670300042897
5907,4.064730145419543
1023,3.9972057708896305
7026,4.741748567605836
441,4.263990855654342
465,4.045542219923489
4730,4.174643946161682
3170,4.0248678642687175
2104,3.633875388186647
9592,4.23279754802005
6590,3.866434450033754
5438,4.482879304780807
6540,3.737817863847118
4408,4.245895930009272
3473,4.409725788095442
1080,4.2690008559549755
5842,4.222066695388635
3875,4.241611428453941
5863,4.149918529086404
10615,3.839419934683768
9463,4.376454032707227
3199,4.162563684971314
4929,4.416623308675442
9339,4.1764574089531905
4703,4.0719630080195905
10642,4.174280955169971
3456,3.833815419333787
9524,4.490059033454731
914,3.7345264352866474
4716,4.243358838712946
1732,4.354521108582194
3612,4.0719630080195905
1652,4.140019607196075
10585,3.9665207294320233
7307,4.204046515016698
7452,4.166111821118645
3389,4.126712736690428
1549,4.1747489042076245
6045,4.245158693983372
8874,4.160790928132222
2865,4.047024002097005
6512,4.0647200423995296
2074,4.569591158336415
1529,4.6697386759280235
276,4.334177982990009
6097,4.5036826101377585
10663,4.13063686554394
6038,3.9684377881525013
9498,4.225434864183903
4098,4.297849491060734
6321,4.215223885405782
3769,4.150754625393315
697,4.016554627277548
5525,4.383689847471915
5722,4.291345348528843
3234,3.9901634318696697
7657,4.332882648406683
1889,4.1581536444456795
3310,3.6636261651724604
548,4.342486436558456
1865,4.076707715118527
10568,3.971232251601405
8880,4.415736134989912
10294,4.052067405620366
1612,4.476757193482827
6708,3.968554337341801
7872,4.458788464243973
10584,4.3914837663119135
3145,4.043454554553019
5736,4.11456622001554
107,3.914994985697123
4843,4.035012259903672
3269,4.258989063742223
6030,4.451376213125145
6496,4.25406709584217
467,4.326619685948156
5740,4.332878387360499
3493,4.451185385395786
8086,4.183410080245772
3385,4.107973409117132
1253,4.182639279310273
7833,4.089681691267873
2631,3.986848688998431
5053,4.447711391509583
2207,3.796697296320234
7223,4.188645987619256
10481,4.566284414839372
578,4.205731422382464
8220,3.9495046466485
4318,4.07481603483524
8398,4.063381980427847
4266,3.864861823027266
10012,4.528354599424952
5335,4.234334738178155
232,4.462493302446953
2708,4.357699996453911
8298,4.882778887280176
9986,4.337120935531592
4242,4.465170651041745
834,4.168451354633435
1072,3.925111480163805
9084,4.218816310396041
2084,3.9489983440932868
1115,4.681930058916329
10711,4.226393113665956
6610,4.255154525994149
9475,4.301927481041834
5906,4.03512899791063
8240,4.174105316417847
565,4.164881684945995
9245,4.252866455068446
9642,4.210442715841642
8582,4.423149662999189
8912,4.460320442855563
8779,4.316736404263983
187,4.299611542264412
5118,3.936438186974198
826,4.0808736773814775
3684,4.081233271372083
7444,4.192440253207153
3559,4.377472857755792
7767,4.05067551685704
5885,4.0657062820078425
9808,4.123484062716317
10450,4.618099421968021
2088,4.421793232432661
10477,4.358795677032988
1291,4.242730058712149
9223,4.059810025525298
2957,3.8573763756721187
7071,4.157892241744933
4237,4.059836260656843
9505,4.629569215968169
4267,4.423374561953133
5928,4.125139104434789
77,4.114563216323551
9926,3.910578917746542
6506,4.2567327725094435
7045,4.139185210367945
2742,3.821068791188483
893,4.203604109371777
999,4.510823291008712
3245,4.245686691012522
10758,4.314427847504477
2802,4.567375202460026
8666,4.3215183251922085
1724,3.968291560289896
7830,4.506191662521489
880,4.051835322818225
7568,4.45056376681785
3423,4.332746333060725
1914,4.676955773679166
3254,4.3241057585184945
3453,3.840550876169255
3609,4.21353497301692
4340,4.377305917494103
4943,3.7218788346712337
4091,4.408159120767739
8774,4.102016188709604
4169,4.125906541053609
5876,4.272960420973246
5190,3.929124686877456
6414,4.313279789740896
1245,3.884276230703893
6592,4.417973990247988
3291,4.035255957938577
8634,3.922629257488241
8558,4.37327715520284
2624,3.4999584331798546
81,4.552740956200262
7895,4.027659965075176
992,3.6663683701489553
4351,4.133718992703162
672,4.5434414424021625
2378,4.391268858454654
5427,4.400232659822233
2965,4.286684974146288
10064,4.445147988408024
2247,4.49109431187284
5311,4.1991527924140195
6532,3.8629991172305056
6970,3.9046673571455166
9832,4.12653735036501
8498,3.9932893942611765
966,4.332667846065285
3013,4.206001158694213
1852,4.085646476931691
3121,4.122590868547628
2715,4.223579899436622
7113,4.397555993971596
5021,4.237410484624491
6964,4.403908072949527
8203,4.057451838113415
4701,4.146538450140833
3001,4.335374992276087
1803,4.099444597826619
8121,4.11422121372062
10714,4.169407758075365
8000,4.302994866507881
9796,4.0771180684341735
6789,3.913436574836953
2997,4.342912132809459
5333,4.169103638690631
10275,4.15199321960473
2299,4.154608054943006
2332,4.023977867027284
10756,3.7611031487648976
1212,4.135380508602264
4189,4.174974618277792
2340,4.8126827237607985
2198,4.510296078222714
7491,4.005524666203318
8782,4.0380989112746075
2975,4.321881877574597
9326,3.9424391025293177
10607,4.099852111762999
1496,4.0184936177096215
9880,4.486859688414803
8704,4.269466918867304
2301,3.6152431861081
7348,4.737027882229585
7585,4.380095758691865
4148,4.16300345940386
2267,4.390795334514194
5592,4.96443704938648
5207,3.842764433378006
2998,4.258864868352535
8750,4.068612346482245
6024,4.1575701251153
9061,4.241293561607876
720,4.5377048028363305
7978,3.827882507410181
2489,4.097039284861828
1594,4.044805989473165
6131,4.826913689613124
7299,4.44851630297206
7523,3.996020570655179
3348,4.435158798193478
9716,4.012391414131562
1773,4.431107323251239
979,4.109434014859457
4200,3.9769810188147465
2725,3.843732264667409
863,4.099001527268457
6202,4.455023185983165
4659,4.337437137565186
5936,4.45948647922319
6697,4.311711642102601
1068,4.377778122003614
3397,4.26219335243601
6238,3.9370219204749155
2027,4.44040926665606
4578,4.438503401422532
6037,4.283147688165922
7179,4.202356741681397
6960,4.276208214498213
7599,4.227677242004108
6581,3.8843293883172993
5293,4.247586088914996
10297,4.356050579414329
3410,4.443774965480525
2727,4.069077876292476
8418,3.8719618932256257
4923,3.917753669202785
3109,4.077060247962794
558,3.9638474971516073
8809,4.356358365190073
4758,4.007614813359578
3112,4.356462558977434
2300,4.24935642494969
3933,4.087687018974098
9450,4.118929945001293
8444,4.251680853140915
1188,4.109215291443244
6739,4.099109588442899
5175,4.2037417340863374
1141,4.096163084376381
4386,4.368193260352766
9398,4.075778999678342
10574,4.796156842504198
1933,3.7086084257817324
3856,3.8952936570704075
3553,4.1869132402388125
498,4.159924266434248
8804,3.788836068836429
66,4.0932246247311985
1090,3.963520619974971
2766,4.502452702725344
7861,4.128042496763142
1264,4.043743062415159
40,4.512080289862139
1131,4.393017585505511
1466,4.074448440473599
7420,4.239088538860535
8370,3.652453516916001
10690,3.541329870310336
9114,4.285067064223242
362,3.9894987380134905
6056,3.60398355997871
5277,4.086917343846497
4322,3.80467030855615
1810,3.968851446435586
4441,4.189119517620108
9908,4.032713912501049
5899,3.964401432351936
785,4.230938865659996
3744,4.073536207928313
4046,3.842674230161948
7569,4.272926290571098
5872,4.155823070480711
2840,4.433470056175988
1867,4.361128955289782
7489,4.385779513355008
2039,4.064750293603157
14,4.344108915294487
2546,4.0296797509820115
10389,4.341321368789365
3947,4.086747127160898
5597,4.124144262865845
2959,4.00121820650724
9059,4.109680002345252
10327,4.29420553484505
477,4.140850358577825
93,4.479169619123371
5035,4.0342356375383535
176,4.056522526167945
1448,4.027524661428537
1641,4.430048709221496
1018,4.128952386098066
1754,3.8421045256760955
8327,4.50134795784725
8784,4.448214077889625
1547,4.210219151348017
3680,4.219450932133136
4288,4.089626546697458
1120,4.297463424716348
9585,4.282890737827843
716,4.286673927593815
9073,4.249253758738052
10575,4.24784653246944
9080,4.452267480758392
6222,4.094070129115458
10582,4.498625889669221
9479,4.205620639678196
5519,4.242101166481559
3829,3.826335946572497
10006,4.179741595597496
7478,4.227315293207631
10148,4.010329760070971
2205,4.047955471322586
6558,3.4832101956111177
7008,3.851018996913475
1632,3.9562608241957644
10641,4.195989981782761
8132,3.897501678829572
5167,4.19493406238211
9621,4.372467068628535
10341,4.2815875939731365
7273,3.9301826445322483
6280,3.8121096318751597
1731,4.170383525991523
6077,3.9813311311272246
687,4.433881712414013
7079,4.244302409278373
1979,4.0348946129988486
4024,4.41238241300927
794,3.926682671381074
5144,4.098823807188516
4989,4.208646932825608
5630,4.440805259621024
918,4.116465554399275
9290,4.407507147370298
4673,4.07542867983549
815,4.262614845874255
3438,4.675866119499399
1287,4.27309797475303
4183,4.205384873777533
7756,3.937449869686054
5826,4.4306006409880645
10683,3.9596399945567153
7126,4.459195702602555
6997,4.567942620349756
3873,4.573622925811628
2389,4.461794760535318
3022,4.185001641034446
3083,4.378806648345177
6782,4.002403972753671
3230,4.376253492614804
2854,4.4341446970396206
8423,4.358106713592759
10454,4.530591424995758
8995,4.279739555957601
8972,4.1995511556184
10324,4.209134951006302
24,4.473920735614786
782,4.211802611378797
6065,4.385188896796799
1922,4.353229704348594
2941,4.1071699708088545
3,4.161045243185178
3139,4.407056138172448
9194,4.162096098299223
8198,4.370899686482705
7325,3.428239155422739
8974,4.362645146088532
3402,4.248345046074413
3563,3.8992658417608608
6136,4.227315293207631
3056,3.755053171880342
2444,4.112987854050581
797,4.1383460842465585
3924,4.172379235279308
9338,4.421766763922896
9078,4.494383422329073
7953,4.235299144167623
4217,4.192019507767739
2744,4.38004130045474
6102,4.086274831336793
3565,4.084920901574511
9217,4.245020624073844
5279,3.9479051334058237
5811,3.9845096380390554
7514,4.131096125726018
1657,4.350460647545096
7162,4.440236911834442
5203,4.051679072315425
6281,3.5893171616561057
4147,4.223970737355984
10017,4.183971372008348
7699,4.299359872818311
7024,4.019976782461158
3638,4.051759732202198
1705,4.2233513829391915
1393,4.295994025599028
5567,4.385131503558409
7512,4.162362576818345
7616,4.355917921338258
7063,4.132510574790874
8083,4.515206960786964
221,3.793552194842456
1578,4.18017650239397
5287,4.170492378989301
1124,4.208499435468149
4099,4.27434983972595
6971,4.31473657069693
5189,4.370254702706643
6925,4.087339431475444
1107,4.410314231105944
7487,3.9369925653087066
5884,4.380853572459794
9079,4.051220321635088
4380,4.182592564983383
1822,4.304520851512885
6388,3.7089099659705846
5679,4.068951918955733
7593,4.103348609850474
8401,4.476224929812631
4531,4.1843939693980925
7660,4.252331434155901
7340,4.52654292793401
9708,4.154069494281873
4356,4.45806886376763
10506,4.252331434155901
3929,3.860299783208604
4299,3.682418898376354
2225,4.355360434703032
7573,4.401583661447294
3595,4.482829905663597
2530,4.131338035240897
7209,4.578360078679656
2001,4.2319290629148805
1802,4.207464164442195
3023,4.107738609414566
8189,4.643957010542544
5965,4.189601231199916
8485,4.126231776926887
2391,3.814713627099377
7403,4.0282392437090495
2845,4.295994025599028
2296,3.6978408233788915
6707,4.0373217965740436
5548,4.21893178901108
4505,4.2767307976655955
2375,4.023237634660358
6029,4.39252550304424
7147,3.888661051698695
3457,4.471977259152406
619,3.9805129591022412
5527,4.335925609425613
10240,3.7672626119963155
4197,4.305944030318749
5453,4.002937092022019
2754,4.485512092436288
5370,4.445436689222223
6845,4.154341239291828
8970,4.1952519016049905
9170,4.387257177254379
4511,4.530263325984882
4072,3.693549777400344
1800,4.498282640393799
1378,3.8574896266924235
813,4.185457216238641
6522,4.476052860244428
10554,4.472749038153964
7102,4.4080355403890294
7031,4.288065070072644
9752,4.144612102449611
3401,3.7106502408221704
10179,4.02535378573195
8555,4.317810947524539
2787,4.113132655442336
1700,3.3999779244843156
6785,3.8001074507107564
3869,4.287286120988567
3386,3.9107034164318613
7449,4.083399502631485
4805,4.212429203857137
6301,3.564439804084981
4434,4.295838648226475
5354,4.013474060122453
6194,4.373334214384204
5006,4.257212229844065
258,4.19443146711092
3516,4.431695017635302
7069,4.107046258132567
1363,4.023950750284557
4812,4.011931985790956
2777,4.241008477374179
8215,4.097833112792257
7997,4.274102231458062
6086,3.9998178001426155
2578,4.055223285259596
1828,3.8651838288610794
3264,4.026244764248458
4114,4.162149444295056
7904,4.098885167629557
7683,3.995120244131833
8601,4.560807582444413
5919,3.916506130072942
3039,3.9809091885266303
10832,3.639726505657544
9186,4.354496896471803
3271,3.954902630292511
7879,4.251109760703501
7093,4.006710919820967
9081,4.0299405874431855
7254,3.9043142369244848
4732,3.746547511504425
8745,4.220039344983177
8255,4.161107600079037
9093,4.170270566752775
9923,4.105632193999171
1875,4.492603255537987
1626,4.096397579770295
4671,4.395589425097255
181,4.267362158662603
4925,4.397595402824957
4345,4.005082637811087
7619,4.029165389313622
10461,4.148467615606211
9424,4.428401529180588
10086,4.267506125922639
10114,3.8314881142032178
10730,4.050079517990996
9628,3.304051234433359
7497,4.285850974215738
7784,4.400248707942007
8185,4.17386481293946
3602,4.154503044066365
2000,4.405159547823645
2457,4.952007066341917
3581,3.9077516668200447
8853,4.099883137018986
8315,4.411832166697956
3153,4.046097185092188
94,4.550410576806917
6957,4.012061753754716
2140,4.23652412691942
4310,3.9626554965673613
4096,4.483557131557657
139,4.430048709221496
665,4.1212842425109635
2665,3.9190857961804886
762,4.163708251522325
297,3.885451768576017
3047,4.029423384286535
1708,4.109459554879866
9478,4.4268860902147305
4277,4.469581326145011
9050,4.297463424716348
7192,4.227918279725818
9523,4.1353674006889
4033,4.029421612140036
9379,4.267466395369998
9144,4.258709342984975
8715,4.236947604565763
728,4.138932169247965
1502,4.426079211839472
727,4.245601044509888
10719,4.442827202891761
6577,3.9408606873717584
8472,4.085255402467831
3203,4.219407176126474
3071,3.983929196772304
9765,4.036808499900279
4208,4.437981417713589
5701,4.262576856117602
2823,3.9689469817719454
625,3.6511597657748753
1191,4.421793232432661
9305,4.552600012573971
6081,4.193542045881575
8427,4.478512083817817
795,4.374223483749673
5440,4.222066695388635
1328,3.38983855612652
10509,4.285807322312311
6068,4.55683537967257
4959,4.237424360827887
5659,3.7952655610046637
6784,4.364221857569385
5960,3.947925094007017
5149,4.5199467852651285
2284,4.233398627090608
5760,3.960650795925768
9244,3.7498907901807232
4215,3.9961503665211797
8484,4.013356033059519
3867,4.723738322292396
4764,4.000394098059282
3925,4.347889726081599
8383,3.8393912120923464
10268,4.664491036769681
6048,4.273455929721886
6989,4.09426319097801
1690,4.338609963897218
2484,4.178448021772206
10238,4.027790529390393
6284,4.316783834467278
9064,4.377423551116321
10689,3.9361240285091164
7365,4.261969589659702
8010,3.728887858641884
1207,4.00157524952514
3082,4.030566206774496
4152,4.525971681084978
5425,4.471915129395961
6772,4.34851758822794
6601,4.3012124167089025
5946,3.678518406043997
7597,4.1556833282442565
6500,4.07234274218123
7127,4.204184706165305
7355,4.081223589177766
3158,3.647709208112226
4341,4.031413807734777
17,4.147204890626464
6764,4.108464230041051
6049,4.384922678699588
8960,4.487410714806891
8838,4.453019628298929
2887,4.175648527092142
2317,4.379863315855369
2235,4.179034493369144
1753,4.358665039558748
8604,4.527561297487129
9517,4.515098372998579
9356,4.530591424995758
3420,3.981363536630874
9518,4.151637629695196
4702,3.9116948561915255
1343,4.327738965586112
1823,4.2641756056930555
1473,4.026854389020785
3648,3.8374180638292676
5550,4.391016212411487
1081,4.020018984981245
1500,3.980404960455899
4397,4.326098417947706
